5000  0.0687461
5000  0.070019
5000  0.0674732
5000  0.0687461
10000  0.296994
10000  0.30091
10000  0.293079
10000  0.296994
15000  0.69504
15000  0.702527
15000  0.687552
15000  0.69504
20000  1.25575
20000  1.26705
20000  1.24445
20000  1.25575
25000  1.99139
25000  2.004
25000  1.97877
25000  1.99139
30000  2.89166
30000  2.92165
30000  2.86167
30000  2.89166
35000  3.95363
35000  4.01347
35000  3.89379
35000  3.95363
40000  5.1692
40000  5.26025
40000  5.07816
40000  5.1692
45000  6.57859
45000  6.62286
45000  6.53432
45000  6.57859
50000  8.12852
50000  8.2273
50000  8.02975
50000  8.12852
55000  9.85295
55000  9.98444
55000  9.72146
55000  9.85295
60000  11.7869
60000  11.9386
60000  11.6353
60000  11.7869
65000  13.8893
65000  14.0067
65000  13.7718
65000  13.8893
70000  16.1249
70000  16.2076
70000  16.0422
70000  16.1249
75000  18.4533
75000  18.7143
75000  18.1922
75000  18.4533
80000  21.1475
80000  21.3292
80000  20.9658
80000  21.1475
85000  23.8658
85000  24.0486
85000  23.683
85000  23.8658
90000  26.7587
90000  27.0805
90000  26.437
90000  26.7587
95000  29.7825
95000  30.1247
95000  29.4403
95000  29.7825
100000  33.1717
100000  33.3275
100000  33.016
100000  33.1717
