5000  0
5000  0
5000  0
5000  0
10000  0.1
10000  0.416228
10000  -0.216228
10000  0.1
15000  0
15000  0
15000  0
15000  0
20000  0.9
20000  1.21623
20000  0.583772
20000  0.9
25000  1
25000  1
25000  1
25000  1
30000  1.1
30000  1.41623
30000  0.783772
30000  1.1
35000  1.9
35000  2.21623
35000  1.58377
35000  1.9
40000  2.1
40000  2.41623
40000  1.78377
40000  2.1
45000  3
45000  3
45000  3
45000  3
50000  3.8
50000  4.22164
50000  3.37836
50000  3.8
55000  4.3
55000  4.78305
55000  3.81695
55000  4.3
60000  5.1
60000  5.41623
60000  4.78377
60000  5.1
65000  6.2
65000  6.62164
65000  5.77836
65000  6.2
70000  7.1
70000  7.41623
70000  6.78377
70000  7.1
75000  8.4
75000  8.9164
75000  7.8836
75000  8.4
80000  9.1
80000  9.41623
80000  8.78377
80000  9.1
85000  10.3
85000  10.783
85000  9.81695
85000  10.3
90000  11.8
90000  12.2216
90000  11.3784
90000  11.8
95000  13.1
95000  13.4162
95000  12.7838
95000  13.1
100000  14.8
100000  15.2216
100000  14.3784
100000  14.8
