5000  0.314335
5000  0.314367
5000  0.314303
5000  0.314335
10000  1.25789
10000  1.25798
10000  1.25781
10000  1.25789
15000  2.84858
15000  2.84917
15000  2.848
15000  2.84858
20000  5.08489
20000  5.08537
20000  5.0844
20000  5.08489
25000  7.96523
25000  7.96638
25000  7.96409
25000  7.96523
30000  11.4882
30000  11.4896
30000  11.4867
30000  11.4882
35000  15.6903
35000  15.6986
35000  15.682
35000  15.6903
40000  20.4916
40000  20.4944
40000  20.4887
40000  20.4916
45000  25.9827
45000  26.0185
45000  25.9469
45000  25.9827
50000  32.1705
50000  32.1844
50000  32.1566
50000  32.1705
55000  38.9755
55000  38.9817
55000  38.9694
55000  38.9755
60000  46.5752
60000  46.5895
60000  46.5609
60000  46.5752
65000  55.0866
65000  55.1001
65000  55.0731
65000  55.0866
70000  64.5725
70000  64.5922
70000  64.5528
70000  64.5725
75000  75.0788
75000  75.0981
75000  75.0595
75000  75.0788
80000  86.9376
80000  86.9843
80000  86.8908
80000  86.9376
85000  99.808
85000  99.8222
85000  99.7937
85000  99.808
90000  113.904
90000  113.911
90000  113.896
90000  113.904
95000  129.048
95000  129.076
95000  129.019
95000  129.048
100000  145.111
100000  145.118
100000  145.105
100000  145.111
