5000  0.576327
5000  0.577757
5000  0.574898
5000  0.576327
10000  2.33483
10000  2.33773
10000  2.33193
10000  2.33483
15000  5.21666
15000  5.2284
15000  5.20493
15000  5.21666
20000  9.29131
20000  9.30002
20000  9.28259
20000  9.29131
25000  14.5462
25000  14.5631
25000  14.5293
25000  14.5462
30000  20.9701
30000  21.0043
30000  20.9359
30000  20.9701
35000  28.6303
35000  28.6877
35000  28.573
35000  28.6303
40000  37.4234
40000  37.4552
40000  37.3917
40000  37.4234
45000  48.3057
45000  48.3619
45000  48.2495
45000  48.3057
50000  58.9073
50000  58.987
50000  58.8277
50000  58.9073
55000  71.0306
55000  71.1047
55000  70.9566
55000  71.0306
60000  85.1697
60000  85.2658
60000  85.0736
60000  85.1697
65000  100.332
65000  100.396
65000  100.267
65000  100.332
70000  117.019
70000  117.132
70000  116.907
70000  117.019
75000  135.742
75000  135.84
75000  135.645
75000  135.742
80000  156.232
80000  156.327
80000  156.136
80000  156.232
85000  178.201
85000  178.343
85000  178.058
85000  178.201
90000  202.074
90000  202.169
90000  201.979
90000  202.074
95000  227.639
95000  227.787
95000  227.491
95000  227.639
100000  254.661
100000  254.834
100000  254.488
100000  254.661
